ID	P.value
GO:2000145	0.03258637565784346
GO:2000146	0.6823920149084546
GO:2000147	0.11143160954093137
GO:2000241	0.35493634753951386
GO:2000816	0.793691152631452
GO:2001141	0.03953851765425666
GO:2001233	0.06173774069877189
GO:2001234	0.8272639276513577
GO:2001235	0.011215470027965899
GO:2001242	0.20042879156736085
GO:2001251	0.9247089498842488
GO:2001252	0.7111357867612531
GO:0000132	1
GO:0000902	1
GO:0000904	1
GO:0001525	1
GO:0001666	1
GO:0002573	1
GO:0002761	1
GO:0006091	1
GO:0006278	1
GO:0006397	1
GO:0006691	1
GO:0006914	1
GO:0006979	1
GO:0006998	1
GO:0007004	1
GO:0007076	1
GO:0007080	1
GO:0007173	1
GO:0007409	1
GO:0007507	1
GO:0007623	1
GO:0008544	1
GO:0008608	1
GO:0009410	1
GO:0009636	1
GO:0009887	1
GO:0009895	1
GO:0009896	1
GO:0010001	1
GO:0010833	1
GO:0015980	1
GO:0016049	1
GO:0016071	1
GO:0019370	1
GO:0030261	1
GO:0031099	1
GO:0031100	1
GO:0031331	1
GO:0031503	1
GO:0032204	1
GO:0032206	1
GO:0032388	1
GO:0032990	1
GO:0036293	1
GO:0038127	1
GO:0042063	1
GO:0042692	1
GO:0043281	1
GO:0043588	1
GO:0045143	1
GO:0045444	1
GO:0045598	1
GO:0045732	1
GO:0045862	1
GO:0048667	1
GO:0048812	1
GO:0048858	1
GO:0050680	1
GO:0050767	1
GO:0050769	1
GO:0050877	1
GO:0050921	1
GO:0051146	1
GO:0051303	1
GO:0051310	1
GO:0051960	1
GO:0051962	1
GO:0051972	1
GO:0052547	1
GO:0052548	1
GO:0061061	1
GO:0061564	1
GO:0061640	1
GO:0061919	1
GO:0062197	1
GO:0065004	1
GO:0070482	1
GO:0071763	1
GO:0071824	1
GO:0071897	1
GO:0072593	1
GO:0090287	1
GO:0090316	1
GO:0120039	1
GO:1902074	1
GO:1903828	1
GO:2000116	1
GO:2000278	1
